#{"t_start": 1764859560.172032, "env_id": "None"}
r,l,t
-8.10749,11,3634.627632
6.32789,127,3638.314724
2.519403,85,3640.6468
-7.981352,32,3641.497042
3.483917,87,3643.957054
-7.940863,234,3651.951533
-6.154814,75,3654.388224
24.033946,103,3657.693541
25.64928,171,3663.380539
17.97766,100,3666.302414
5.988302,132,3669.851699
-7.092366,25,3670.587448
25.213968,114,3673.519126
8.331663,131,3676.529177
24.115331,101,3678.976585
2.920687,87,3681.101414
7.771372,154,3684.470937
11.58833,220,3688.893854
9.141632,98,3690.987281
24.308151,101,3692.97669
11.912206,155,3696.139386
4.349962,128,3698.841397
4.238961,130,3701.613615
24.484164,197,3705.532099
4.245003,85,3707.196655
22.245915,184,3711.107034
7.839145,143,3714.017677
25.922247,164,3717.371422
10.461121,145,3720.654245
29.693964,335,3728.20586
24.201551,101,3730.595099
-7.382558,25,3731.249554
1.908075,202,3736.032769
3.914309,91,3738.155226
-6.667627,71,3739.915337
3.430002,324,3748.247708
-7.067756,40,3749.228402
4.343633,111,3752.20491
4.550745,88,3754.385732
-7.313921,55,3755.909836
10.241976,145,3759.800413
23.923174,101,3762.760978
8.21246,88,3765.362255
4.106324,89,3767.867679
-6.624755,42,3769.035151
-3.005909,102,3772.040994
13.041296,242,3779.830253
24.144174,101,3783.435088
24.053796,101,3786.76865
6.638333,149,3790.878961
0.565988,213,3796.638764
25.933155,220,3801.979099
1.516414,82,3803.942221
8.264264,123,3806.781104
15.662991,105,3809.021155
5.478361,124,3811.627852
4.140857,91,3813.554478
7.536502,161,3817.208687
11.440494,158,3820.357563
-7.323094,157,3823.965524
7.979733,138,3826.842389
4.782202,99,3828.850577
24.889119,287,3834.655262
8.862929,130,3837.32925
12.647904,264,3842.764035
6.293412,242,3847.984147
-8.125056,12,3848.248297
-8.789212,39,3849.077311
5.146425,123,3851.820629
23.918306,101,3854.211236
8.871821,127,3857.241091
-8.248565,13,3857.550242
6.090819,124,3860.40729
24.172622,101,3862.763724
5.218112,127,3865.638677
10.681468,264,3871.78384
11.367158,195,3876.767155
23.862918,101,3879.541156
5.739186,159,3883.507201
-6.243481,30,3884.2365
10.323745,238,3890.715057
8.455012,113,3893.949622
23.942642,101,3896.709661
27.853685,253,3904.032863
6.882519,151,3909.047481
13.414795,111,3912.595092
10.48047,198,3919.543317
9.566247,116,3923.771436
24.171937,101,3927.158201
26.410904,230,3933.785126
4.296028,88,3936.161015
-5.121758,73,3937.943415
8.145171,153,3941.597439
11.062328,234,3946.789126
4.865907,98,3949.036399
5.531325,129,3951.968065
24.06795,101,3954.085202
1.691136,210,3958.444114
26.247291,191,3962.375166
6.82005,117,3964.652179
25.640312,165,3967.994696
23.590819,101,3970.015202
24.079322,101,3972.331509
-1.105223,279,3978.371212
12.659588,306,3985.395979
10.532324,171,3989.133482
29.75866,209,3993.904274
-8.709729,29,3994.535004
9.795731,281,4000.843986
24.024038,101,4003.373165
-14.10224,109,4005.838719
-9.637987,163,4009.950927
26.430779,227,4016.640713
6.5372,102,4019.133008
27.852218,263,4026.283072
27.668451,221,4032.566617
-4.182131,223,4039.000674
2.207753,192,4045.503826
8.139489,119,4049.236451
2.151599,73,4051.603803
27.084118,240,4059.486
24.118573,101,4062.285698
9.743689,201,4067.867881
17.493674,231,4073.51703
8.253677,150,4077.075985
-6.650964,28,4077.672229
26.812769,219,4082.391009
6.819205,176,4086.286645
30.054656,313,4092.846012
27.079904,237,4097.88453
27.300072,241,4102.920009
26.957406,249,4108.27235
28.312387,190,4112.296518
5.650843,134,4115.137666
27.451147,268,4121.15078
3.830813,83,4122.922124
30.38682,327,4130.465968
-0.570732,113,4133.242593
25.840437,161,4137.123996
-4.553833,67,4138.873422
7.790005,95,4141.124642
23.918685,101,4143.690534
4.397761,90,4145.880465
24.157614,101,4148.473614
28.557368,315,4156.713572
