#{"t_start": 1764605362.0887277, "env_id": "None"}
r,l,t
24.537904,176,7518.744573
26.57562,173,7524.098249
27.736233,202,7530.537441
28.727335,215,7536.869902
29.389198,220,7543.972519
27.326549,185,7549.483546
28.076252,199,7555.505349
26.991214,186,7561.523577
-7.984638,273,7570.681898
26.852812,181,7576.674156
31.789971,364,7594.498117
23.276143,101,7599.166544
23.705013,101,7604.846344
27.25055,184,7612.261976
23.991165,101,7616.553057
28.57958,201,7632.832335
28.614761,291,7650.579233
23.982297,101,7656.19641
23.722886,101,7662.170835
8.923061,94,7666.89185
32.29358,357,7690.380742
24.179128,143,7699.683333
19.50279,325,7712.738499
25.536629,164,7720.771988
32.160872,315,7735.877673
11.6877,179,7744.821202
24.718063,113,7750.38436
23.813336,101,7756.396515
-6.967066,41,7758.604833
15.945714,159,7767.045307
23.755471,101,7771.494009
15.907931,243,7781.418224
8.647806,129,7785.84993
24.042869,101,7789.219047
15.456379,94,7792.328577
10.748109,161,7797.647905
29.230145,209,7803.995912
27.822982,209,7809.937593
24.650066,218,7816.31982
28.954591,275,7825.603141
28.271072,183,7831.17615
39.350567,500,7848.432571
-6.675394,36,7849.773345
26.681251,178,7858.510193
26.402285,168,7866.813411
-5.585131,39,7868.423757
19.149729,293,7880.099705
27.449153,187,7888.403698
24.189688,101,7892.912809
